datetime,radiation,windspeed_100m,total_substation,total_solar_part,total_wind_part,lat,lon,solar_on,wind_on,Hour,Minute,var0,var1,var2,sem0,sem1,sem2,min0,min1,max0,max1
2021-07-31 03:45:00+00:00,81207.87891,14.38171101,-27.62,-8.14,0,53.0237249,5.6512546,1,0,3,45,453198871171.77747,13.700988753444454,154.07671101301855,7163.328694534054,0.03938641247286161,0.13208058062998412,-9.91,0.0,0.14,0.0
2021-07-31 04:00:00+00:00,81651.01563,14.78513527,-27.8,-8.51,0,53.0237249,5.6512546,1,0,4,0,453198871171.77747,13.700988753444454,154.07671101301855,7163.328694534054,0.03938641247286161,0.13208058062998412,-9.91,0.0,0.14,0.0
2021-07-31 04:15:00+00:00,82094.15234,14.61918139,-27.61,-8.62,0,53.0237249,5.6512546,1,0,4,15,453198871171.77747,13.700988753444454,154.07671101301855,7163.328694534054,0.03938641247286161,0.13208058062998412,-9.91,0.0,0.14,0.0
2021-07-31 04:30:00+00:00,82537.28906,14.45322752,-27.97,-8.59,0,53.0237249,5.6512546,1,0,4,30,453198871171.77747,13.700988753444454,154.07671101301855,7163.328694534054,0.03938641247286161,0.13208058062998412,-9.91,0.0,0.14,0.0
2021-07-31 04:45:00+00:00,101350.2559,14.28727365,-27.56,-8.63,0,53.0237249,5.6512546,1,0,4,45,453198871171.77747,13.700988753444454,154.07671101301855,7163.328694534054,0.03938641247286161,0.13208058062998412,-9.91,0.0,0.14,0.0
2021-07-31 05:00:00+00:00,120163.2227,14.12131977,-27.19,-8.57,0,53.0237249,5.6512546,1,0,5,0,453198871171.77747,13.700988753444454,154.07671101301855,7163.328694534054,0.03938641247286161,0.13208058062998412,-9.91,0.0,0.14,0.0
2021-07-31 05:15:00+00:00,138976.1895,13.74167776,-26.31,-8.3,0,53.0237249,5.6512546,1,0,5,15,453198871171.77747,13.700988753444454,154.07671101301855,7163.328694534054,0.03938641247286161,0.13208058062998412,-9.91,0.0,0.14,0.0
2021-07-31 05:30:00+00:00,157789.1563,13.36203575,-25.87,-8.36,0,53.0237249,5.6512546,1,0,5,30,453198871171.77747,13.700988753444454,154.07671101301855,7163.328694534054,0.03938641247286161,0.13208058062998412,-9.91,0.0,0.14,0.0
2021-07-31 05:45:00+00:00,163402.1406,12.98239374,-25.02,-7.98,0,53.0237249,5.6512546,1,0,5,45,453198871171.77747,13.700988753444454,154.07671101301855,7163.328694534054,0.03938641247286161,0.13208058062998412,-9.91,0.0,0.14,0.0
2021-07-31 06:00:00+00:00,169015.125,12.60275173,-24.06,-7.07,0,53.0237249,5.6512546,1,0,6,0,453198871171.77747,13.700988753444454,154.07671101301855,7163.328694534054,0.03938641247286161,0.13208058062998412,-9.91,0.0,0.14,0.0
2021-07-31 06:15:00+00:00,174628.1094,12.38097358,-25.73,-8.57,0,53.0237249,5.6512546,1,0,6,15,453198871171.77747,13.700988753444454,154.07671101301855,7163.328694534054,0.03938641247286161,0.13208058062998412,-9.91,0.0,0.14,0.0
2021-07-31 06:30:00+00:00,180241.0938,12.15919542,-25.08,-8.35,0,53.0237249,5.6512546,1,0,6,30,453198871171.77747,13.700988753444454,154.07671101301855,7163.328694534054,0.03938641247286161,0.13208058062998412,-9.91,0.0,0.14,0.0
2021-07-31 06:45:00+00:00,236316.8672,11.93741727,-24.77,-8.36,0,53.0237249,5.6512546,1,0,6,45,453198871171.77747,13.700988753444454,154.07671101301855,7163.328694534054,0.03938641247286161,0.13208058062998412,-9.91,0.0,0.14,0.0
2021-07-31 07:00:00+00:00,292392.6406,11.71563911,-24.37,-8.24,0,53.0237249,5.6512546,1,0,7,0,453198871171.77747,13.700988753444454,154.07671101301855,7163.328694534054,0.03938641247286161,0.13208058062998412,-9.91,0.0,0.14,0.0
2021-07-31 07:15:00+00:00,348468.4141,11.39831877,-24.37,-8.14,0,53.0237249,5.6512546,1,0,7,15,453198871171.77747,13.700988753444454,154.07671101301855,7163.328694534054,0.03938641247286161,0.13208058062998412,-9.91,0.0,0.14,0.0
2021-07-31 07:30:00+00:00,404544.1875,11.08099842,-24.74,-8.42,0,53.0237249,5.6512546,1,0,7,30,453198871171.77747,13.700988753444454,154.07671101301855,7163.328694534054,0.03938641247286161,0.13208058062998412,-9.91,0.0,0.14,0.0
2021-07-31 07:45:00+00:00,329484.4844,10.76367807,-25.74,-8.49,0,53.0237249,5.6512546,1,0,7,45,453198871171.77747,13.700988753444454,154.07671101301855,7163.328694534054,0.03938641247286161,0.13208058062998412,-9.91,0.0,0.14,0.0
2021-07-31 08:00:00+00:00,254424.7813,10.44635773,-25.2,-8.3,0,53.0237249,5.6512546,1,0,8,0,453198871171.77747,13.700988753444454,154.07671101301855,7163.328694534054,0.03938641247286161,0.13208058062998412,-9.91,0.0,0.14,0.0
2021-07-31 08:15:00+00:00,179365.0781,10.33713651,-24.39,-7.97,0,53.0237249,5.6512546,1,0,8,15,453198871171.77747,13.700988753444454,154.07671101301855,7163.328694534054,0.03938641247286161,0.13208058062998412,-9.91,0.0,0.14,0.0
2021-07-31 08:30:00+00:00,104305.375,10.22791529,-24.41,-8.82,0,53.0237249,5.6512546,1,0,8,30,453198871171.77747,13.700988753444454,154.07671101301855,7163.328694534054,0.03938641247286161,0.13208058062998412,-9.91,0.0,0.14,0.0
2021-07-31 08:45:00+00:00,140915.3281,10.11869407,-23.97,-8.85,0,53.0237249,5.6512546,1,0,8,45,453198871171.77747,13.700988753444454,154.07671101301855,7163.328694534054,0.03938641247286161,0.13208058062998412,-9.91,0.0,0.14,0.0
2021-07-31 09:00:00+00:00,177525.2813,10.00947285,-19.66,-7.4,0,53.0237249,5.6512546,1,0,9,0,453198871171.77747,13.700988753444454,154.07671101301855,7163.328694534054,0.03938641247286161,0.13208058062998412,-9.91,0.0,0.14,0.0
2021-07-31 09:15:00+00:00,214135.2344,9.964898825,-20.9,-8.18,0,53.0237249,5.6512546,1,0,9,15,453198871171.77747,13.700988753444454,154.07671101301855,7163.328694534054,0.03938641247286161,0.13208058062998412,-9.91,0.0,0.14,0.0
2021-07-31 09:30:00+00:00,250745.1875,9.920324802,-21.14,-7.41,0,53.0237249,5.6512546,1,0,9,30,453198871171.77747,13.700988753444454,154.07671101301855,7163.328694534054,0.03938641247286161,0.13208058062998412,-9.91,0.0,0.14,0.0
2021-07-31 09:45:00+00:00,220194.5781,9.87575078,-16.36,-6.51,0,53.0237249,5.6512546,1,0,9,45,453198871171.77747,13.700988753444454,154.07671101301855,7163.328694534054,0.03938641247286161,0.13208058062998412,-9.91,0.0,0.14,0.0
2021-07-31 10:00:00+00:00,189643.9688,9.831176758,-15.51,-5.95,0,53.0237249,5.6512546,1,0,10,0,453198871171.77747,13.700988753444454,154.07671101301855,7163.328694534054,0.03938641247286161,0.13208058062998412,-9.91,0.0,0.14,0.0
